,Geographic Area,City,Median Income,poverty_rate,percent_completed_hs,share_white,share_black,share_native_american,share_asian,share_hispanic
11525,MI,Vandalia,36094.0,24.6,65.7,41.5,42.2,0.3,7.6,1.7
11526,MI,Vanderbilt,30000.0,28.4,76.3,95.6,0.7,0.9,0.0,0.9
11527,MI,Vandercook Lake,44458.0,22.4,90.4,95.3,1.3,0.2,0.2,2.3
11528,MI,Vassar,38029.0,22.6,87.1,87.4,8.8,0.4,0.1,3.0
11529,MI,Vermontville,40208.0,20.2,91.1,97.1,0.0,0.8,0.3,2.4
11530,MI,Vernon,48843.0,14.1,93.4,97.3,0.1,0.5,0.1,2.6
11531,MI,Vicksburg,55949.0,17.1,93.3,95.9,0.6,0.3,0.6,3.2
11532,MI,Village of Clarkston,69000.0,3.0,98.0,97.7,0.2,0.1,0.6,1.8
11533,MI,Village of Grosse Pointe Shores,139074.0,1.4,99.7,92.8,1.9,0.3,3.8,1.9
11534,MI,Vineyard Lake,36333.0,10.3,95.4,97.9,0.4,0.4,0.0,1.1
11535,MI,Wacousta,81214.0,3.9,99.2,94.5,1.5,0.1,0.8,1.8
11536,MI,Wakefield,38942.0,21.7,94.4,96.8,0.1,1.1,0.4,1.0
11537,MI,Waldron,36071.0,27.8,88.7,97.6,0.6,0.9,0.0,0.7
11538,MI,Walker,50903.0,13.4,94.0,91.3,2.8,0.5,1.9,4.1
11539,MI,Walkerville,37250.0,14.6,81.0,83.4,1.2,2.0,0.4,17.8
11540,MI,Walled Lake,50479.0,8.0,91.4,88.7,4.4,0.4,2.8,3.9
11541,MI,Walloon Lake,62212.0,2.1,93.8,96.2,0.0,0.0,1.7,1.4
11542,MI,Warren,43523.0,19.7,84.1,78.4,13.5,0.4,4.6,2.1
11543,MI,Watersmeet,31836.0,9.6,92.7,67.5,0.2,29.4,0.0,1.4
11544,MI,Watervliet,42500.0,16.7,80.6,94.3,1.0,0.8,0.2,3.9
11545,MI,Waverly,52767.0,9.1,95.6,75.2,13.8,0.5,4.2,6.9
11546,MI,Wayland,41923.0,15.8,84.0,95.0,0.3,0.8,0.3,3.9
11547,MI,Wayne,39352.0,22.8,83.4,76.3,17.1,0.5,2.1,3.4
11548,MI,Webberville,50515.0,9.0,89.5,97.5,0.6,0.2,0.1,2.7
11549,MI,Wedgewood,85250.0,9.6,97.4,98.7,0.0,0.0,1.3,1.3
11550,MI,Weidman,29038.0,39.6,94.4,92.6,0.9,4.4,0.3,1.6
11551,MI,Wellston,32143.0,34.9,71.9,95.2,0.3,3.2,0.3,1.6
11552,MI,West Branch,27292.0,30.2,86.3,96.9,0.5,0.6,0.7,1.7
11553,MI,West Ishpeming,59236.0,5.4,96.2,96.7,0.2,0.8,0.4,0.2
11554,MI,Westland,44641.0,15.8,87.9,75.8,17.2,0.5,3.0,3.8
11555,MI,West Monroe,33892.0,25.1,78.8,93.7,2.2,0.2,0.3,4.0
11556,MI,Westphalia,54327.0,0.6,92.1,98.2,0.1,0.1,0.1,3.0
11557,MI,Westwood,44738.0,16.9,97.0,82.1,11.5,0.3,1.8,2.7
11558,MI,White Cloud,26071.0,38.9,79.9,83.7,7.0,0.6,0.5,6.5
11559,MI,Whitehall,42772.0,15.6,90.7,95.0,1.4,0.6,0.5,2.7
11560,MI,White Pigeon,41375.0,18.0,81.2,93.3,0.3,0.9,0.5,5.2
11561,MI,White Pine,37188.0,12.4,89.8,94.3,0.2,1.7,0.2,1.3
11562,MI,Whitmore Lake,50890.0,10.0,94.4,95.5,1.0,0.5,0.6,2.3
11563,MI,Whittemore,27885.0,36.6,81.3,94.8,1.3,0.5,0.0,3.1
11564,MI,Williamston,51510.0,13.5,91.6,94.4,0.9,0.5,1.1,3.1
11565,MI,Wixom,46420.0,15.4,94.2,79.8,11.1,0.2,4.9,5.1
11566,MI,Wolf Lake,34863.0,22.3,82.6,93.8,0.9,1.0,0.1,5.4
11567,MI,Wolverine,31429.0,36.0,91.8,94.3,0.0,0.0,0.8,1.2
11568,MI,Wolverine Lake,76125.0,7.9,91.4,95.9,0.7,0.4,1.2,2.4
11569,MI,Woodhaven,55266.0,6.5,95.2,88.9,5.3,0.3,2.3,5.5
11570,MI,Woodland,40500.0,12.7,87.8,96.9,0.2,0.0,0.2,3.8
11571,MI,Woodland Beach,47500.0,14.9,94.1,96.4,0.4,0.2,0.0,2.5
11572,MI,Wyandotte,51237.0,11.1,89.2,94.7,1.3,0.7,0.5,5.1
11573,MI,Wyoming,46849.0,14.9,84.0,75.8,7.2,0.6,2.8,19.4
11574,MI,Yale,33816.0,19.3,82.1,96.8,0.6,0.1,0.1,1.3
11575,MI,Ypsilanti,31061.0,33.4,90.1,61.5,29.2,0.6,3.4,3.9
11576,MI,Zeba,27292.0,36.0,79.5,45.2,0.0,46.9,0.2,1.3
11577,MI,Zeeland,40733.0,10.7,87.5,93.8,1.1,0.4,1.3,6.4
11578,MI,Zilwaukee,48315.0,17.8,93.7,92.3,3.7,0.5,0.3,7.7
11579,MN,Ada,38264.0,16.9,89.2,94.9,0.2,1.1,0.5,5.6
11580,MN,Adams,45417.0,12.9,91.0,98.3,0.0,0.0,0.0,1.7
11581,MN,Adrian,49250.0,9.4,92.5,95.3,0.4,0.0,1.2,4.1
11582,MN,Afton,99663.0,3.8,97.5,93.3,0.7,0.4,4.3,1.7
11583,MN,Aitkin,28281.0,24.6,85.5,95.5,0.8,1.5,0.3,1.2
11584,MN,Akeley,42969.0,13.1,93.2,94.9,0.2,2.1,0.9,1.2
11585,MN,Albany,48843.0,12.6,81.6,97.6,0.2,0.2,0.2,0.9
11586,MN,Alberta,66667.0,0.0,96.4,100.0,0.0,0.0,0.0,0.0
11587,MN,Albert Lea,40127.0,16.2,86.5,90.0,1.1,0.3,1.1,13.2
11588,MN,Albertville,96315.0,1.6,96.9,91.6,2.5,0.3,3.0,2.8
11589,MN,Alden,49911.0,6.7,91.6,96.7,0.0,0.5,0.0,3.9
11590,MN,Alexandria,40633.0,14.7,92.6,96.3,0.8,0.4,0.7,1.5
11591,MN,Alpha,158036.0,8.6,98.6,94.0,0.0,0.0,2.6,0.9
11592,MN,Altura,63125.0,5.7,94.5,96.6,0.4,0.0,0.0,10.3
11593,MN,Alvarado,45625.0,11.3,83.5,88.2,0.3,0.3,0.3,16.3
11594,MN,Amboy,42344.0,12.1,90.8,96.8,1.3,0.2,0.4,5.1
11595,MN,Andover,93932.0,4.5,95.8,93.2,1.7,0.3,2.2,2.0
11596,MN,Annandale,46962.0,15.2,88.3,96.3,0.5,0.2,0.3,3.1
11597,MN,Anoka,45820.0,13.5,89.7,88.0,4.7,1.0,1.8,4.2
11598,MN,Appleton,32311.0,20.1,87.2,92.8,1.3,1.1,0.5,4.2
11599,MN,Apple Valley,80478.0,7.5,95.5,83.8,5.5,0.4,5.3,4.9
11600,MN,Arco,30000.0,32.8,85.1,92.0,0.0,0.0,0.0,0.0
11601,MN,Arden Hills,80208.0,5.1,96.5,90.3,1.7,0.2,4.9,2.8
11602,MN,Argyle,48750.0,10.4,86.6,96.7,0.0,0.3,0.0,2.7
11603,MN,Arlington,42500.0,17.3,81.5,94.1,0.1,0.1,0.7,9.4
11604,MN,Arnold,68458.0,7.9,95.7,96.4,0.6,1.0,0.4,0.7
11605,MN,Ashby,42917.0,10.2,96.4,95.3,1.8,0.0,0.4,1.1
11606,MN,Askov,40625.0,19.5,91.1,97.3,0.0,0.3,0.3,1.4
11607,MN,Atwater,46905.0,18.5,89.7,97.2,0.1,0.1,0.3,4.0
11608,MN,Audubon,55588.0,19.0,94.4,93.4,1.7,2.1,0.2,0.0
11609,MN,Aurora,41530.0,16.2,89.4,98.2,0.2,0.5,0.1,0.5
11610,MN,Austin,42268.0,15.9,85.4,86.8,3.0,0.3,2.4,15.4
11611,MN,Avoca,43750.0,6.7,84.8,93.2,0.0,0.0,0.0,5.4
11612,MN,Avon,65962.0,5.1,93.2,97.9,0.3,0.4,0.6,0.9
11613,MN,Babbitt,40833.0,11.6,86.7,98.1,0.0,0.3,0.2,0.1
11614,MN,Backus,38182.0,30.8,73.8,94.8,0.0,0.8,0.0,0.8
11615,MN,Badger,46786.0,12.5,88.3,93.1,0.3,1.1,2.1,1.1
11616,MN,Bagley,31507.0,28.7,83.0,84.1,0.6,11.2,0.4,2.4
11617,MN,Baker,41500.0,3.0,100.0,100.0,0.0,0.0,0.0,0.0
11618,MN,Balaton,45250.0,12.8,94.2,97.2,0.5,0.5,0.0,1.7
11619,MN,Ball Club,24625.0,42.9,73.7,16.7,0.0,80.1,0.0,2.0
11620,MN,Barnesville,57163.0,4.2,90.4,98.3,0.2,0.2,0.2,0.7
11621,MN,Barnum,51818.0,19.7,87.2,92.0,0.3,2.4,0.2,0.8
11622,MN,Barrett,39028.0,9.1,81.9,100.0,0.0,0.0,0.0,0.5
11623,MN,Battle Lake,36786.0,9.3,96.1,97.7,0.3,0.5,0.3,0.2
11624,MN,Baudette,34130.0,12.7,91.0,94.4,0.1,0.7,0.8,1.8
11625,MN,Baxter,57715.0,7.6,95.4,96.5,0.5,0.5,0.9,1.1
11626,MN,Bayport,64013.0,7.4,91.3,73.2,19.1,4.8,1.5,4.1
11627,MN,Beardsley,33125.0,8.2,88.2,99.6,0.0,0.4,0.0,0.0
11628,MN,Beaulieu,32500.0,9.3,88.9,54.2,0.0,25.0,0.0,6.3
11629,MN,Beaver Bay,42000.0,15.9,95.0,91.7,1.1,1.7,0.0,0.0
11630,MN,Beaver Creek,61250.0,9.3,90.7,97.0,1.0,0.3,0.0,1.3
11631,MN,Becker,69730.0,1.8,90.9,96.6,0.5,0.2,0.9,1.7
11632,MN,Bejou,35417.0,34.0,79.0,76.4,0.0,18.0,1.1,0.0
11633,MN,Belgrade,36607.0,19.5,90.7,97.0,0.3,0.5,0.4,0.9
11634,MN,Bellechester,58750.0,12.9,93.8,90.9,0.0,0.0,0.0,10.3
11635,MN,Belle Plaine,71964.0,5.5,93.9,94.2,1.1,0.2,1.4,2.1
11636,MN,Bellingham,35000.0,10.4,92.5,100.0,0.0,0.0,0.0,1.2
11637,MN,Beltrami,56250.0,7.5,96.9,100.0,0.0,0.0,0.0,0.0
11638,MN,Belview,40357.0,7.0,83.7,98.2,0.0,0.0,0.5,0.3
11639,MN,Bemidji,35610.0,21.5,91.3,81.3,1.2,11.3,1.4,1.9
11640,MN,Bena,32500.0,34.8,83.1,19.8,0.0,69.0,0.0,0.9
11641,MN,Benson,46816.0,16.7,85.3,97.2,0.5,0.4,0.2,2.6
11642,MN,Bertha,32813.0,16.0,91.5,99.2,0.2,0.0,0.0,0.2
11643,MN,Bethel,53438.0,4.7,89.8,95.3,0.9,0.0,0.4,2.1
11644,MN,Bigelow,54107.0,10.7,69.3,87.7,0.0,0.4,0.0,20.0
11645,MN,Big Falls,28958.0,11.4,82.0,97.0,0.0,1.7,0.0,1.7
11646,MN,Bigfork,27083.0,19.2,83.6,97.1,0.7,1.1,0.4,0.4
11647,MN,Big Lake,58250.0,13.6,92.7,63.2,0.2,32.3,0.0,2.0
11648,MN,Big Lake,62324.0,11.2,91.0,92.4,1.7,0.4,1.2,3.7
11649,MN,Bingham Lake,34167.0,22.8,78.5,96.0,0.0,0.0,0.8,0.0
11650,MN,Birchwood Village,95809.0,1.2,96.4,97.8,0.6,0.0,0.7,1.5
11651,MN,Bird Island,41528.0,18.7,87.8,97.2,0.4,0.0,0.2,3.2
11652,MN,Biscay,46250.0,1.5,86.0,90.3,0.0,0.0,0.9,8.8
11653,MN,Biwabik,31121.0,13.5,94.9,97.8,0.1,0.7,0.3,0.9
11654,MN,Blackduck,29063.0,23.2,92.3,89.4,0.4,4.6,0.5,2.0
11655,MN,Blaine,76027.0,5.8,94.5,84.0,3.7,0.5,7.8,3.2
11656,MN,Blomkest,55833.0,5.1,85.2,95.5,0.0,0.0,0.6,6.4
11657,MN,Blooming Prairie,53056.0,16.2,90.0,97.1,0.4,0.3,0.4,6.3
11658,MN,Bloomington,64540.0,8.9,93.1,79.7,7.2,0.4,5.9,6.8
11659,MN,Blue Earth,42883.0,16.9,91.5,96.0,0.1,0.6,0.2,6.9
11660,MN,Bluffton,40625.0,6.3,92.4,96.1,0.0,0.5,0.5,1.4
11661,MN,Bock,31250.0,37.6,71.0,96.2,0.0,0.0,1.9,1.9
11662,MN,Borup,59688.0,15.7,97.1,97.3,0.0,1.8,0.0,5.5
11663,MN,Bovey,33625.0,19.9,89.7,93.8,0.2,2.4,0.4,2.4
11664,MN,Bowlus,38750.0,23.2,85.5,98.3,0.3,0.3,0.0,0.0
11665,MN,Boyd,30000.0,16.5,75.3,94.9,0.0,0.0,0.6,4.6
11666,MN,Boy River,13438.0,77.4,92.0,100.0,0.0,0.0,0.0,0.0
11667,MN,Braham,39868.0,26.3,86.3,96.7,0.5,0.2,0.4,1.1
11668,MN,Brainerd,30975.0,21.8,91.6,93.5,1.2,1.6,0.3,1.8
11669,MN,Brandon,53000.0,8.1,91.4,99.2,0.2,0.6,0.0,2.2
11670,MN,Breckenridge,42935.0,14.1,88.8,96.3,0.2,1.4,0.4,2.5
11671,MN,Breezy Point,60385.0,4.2,97.4,98.7,0.3,0.3,0.2,0.3
11672,MN,Brewster,45481.0,8.0,86.1,95.3,0.2,1.3,0.0,5.3
11673,MN,Bricelyn,34375.0,21.3,86.7,92.6,2.5,1.4,0.8,9.6
11674,MN,Brooklyn Center,44855.0,19.2,82.1,49.1,25.9,0.8,14.3,9.6
11675,MN,Brooklyn Park,62974.0,11.1,90.2,52.2,24.4,0.5,15.4,6.4
11676,MN,Brooks,27250.0,25.8,65.3,96.5,0.0,0.7,1.4,0.7
11677,MN,Brookston,46250.0,37.0,64.2,74.5,7.1,14.9,0.0,0.0
11678,MN,Brooten,37411.0,10.5,88.6,98.7,0.3,0.1,0.1,2.6
11679,MN,Browerville,47500.0,15.1,89.2,95.3,0.6,0.4,0.5,3.8
11680,MN,Brownsdale,51838.0,7.8,91.9,98.1,0.1,0.0,0.0,5.5
11681,MN,Browns Valley,33375.0,13.0,89.2,75.2,0.0,21.4,0.5,2.7
11682,MN,Brownsville,61406.0,12.5,95.5,99.1,0.0,0.0,0.0,0.9
11683,MN,Brownton,48125.0,7.1,88.8,97.0,0.1,0.3,0.8,7.0
11684,MN,Bruno,17292.0,40.4,93.4,92.2,1.0,4.9,0.0,0.0
11685,MN,Buckman,37292.0,10.3,94.8,98.9,1.1,0.0,0.0,2.6
11686,MN,Buffalo,63830.0,11.1,93.2,95.1,0.8,0.5,0.9,2.8
11687,MN,Buffalo Lake,42031.0,10.4,80.1,93.2,0.3,0.3,0.8,8.3
11688,MN,Buhl,41125.0,11.5,93.0,93.7,1.7,2.1,0.4,0.3
11689,MN,Burnsville,63649.0,11.2,93.9,77.5,10.0,0.4,5.0,7.9
11690,MN,Burtrum,42500.0,4.7,83.3,98.6,0.0,0.0,0.0,1.4
11691,MN,Butterfield,42353.0,19.0,68.7,72.7,0.9,0.2,7.3,25.6
11692,MN,Byron,78625.0,3.5,98.2,96.2,0.7,0.1,1.0,1.8
11693,MN,Caledonia,44493.0,15.0,91.6,96.8,1.3,0.3,0.7,0.6
11694,MN,Callaway,47000.0,19.4,82.9,50.9,0.9,35.9,0.0,1.7
11695,MN,Calumet,32589.0,29.6,92.0,95.9,0.3,2.2,0.0,1.6
11696,MN,Cambridge,43630.0,11.1,85.9,94.5,1.0,0.5,1.4,1.7
11697,MN,Campbell,52500.0,5.9,96.8,98.7,0.6,0.6,0.0,3.2
11698,MN,Canby,40066.0,17.3,84.2,97.9,0.3,0.1,0.3,2.4
11699,MN,Cannon Falls,43092.0,19.1,93.3,96.3,0.4,0.5,0.5,2.2
11700,MN,Canton,33365.0,14.2,82.3,99.7,0.0,0.0,0.0,0.6
11701,MN,Carlos,56736.0,7.5,93.9,99.0,0.8,0.0,0.0,0.4
11702,MN,Carlton,43438.0,13.2,89.8,92.0,0.5,4.3,0.3,1.5
11703,MN,Carver,113571.0,0.8,97.0,89.8,1.0,0.2,6.3,2.0
11704,MN,Cass Lake,33977.0,26.9,86.6,24.3,0.3,67.9,0.8,2.2
11705,MN,Cedar Mills,58750.0,6.4,76.9,93.3,0.0,0.0,2.2,0.0
11706,MN,Center City,75625.0,4.7,96.6,97.8,0.5,0.6,0.3,1.1
11707,MN,Centerville,88036.0,1.6,95.1,94.3,0.3,0.4,2.7,1.6
11708,MN,Ceylon,35000.0,25.8,89.3,97.0,0.0,0.3,0.0,4.9
11709,MN,Champlin,83851.0,3.4,96.3,89.0,4.8,0.4,3.1,2.0
11710,MN,Chandler,47727.0,9.3,68.1,88.9,0.7,0.0,0.0,22.6
11711,MN,Chanhassen,110569.0,3.4,96.2,92.5,1.1,0.1,3.9,2.3
11712,MN,Chaska,75828.0,5.5,93.7,88.1,2.5,0.4,3.7,8.5
11713,MN,Chatfield,61786.0,7.6,91.6,98.1,0.0,0.1,0.3,1.7
11714,MN,Chickamaw Beach,50500.0,3.9,94.4,100.0,0.0,0.0,0.0,1.8
11715,MN,Chisago City,71875.0,5.4,92.0,96.7,0.6,0.5,0.6,1.7
11716,MN,Chisholm,39057.0,13.3,94.6,95.5,0.8,1.1,0.3,1.4
11717,MN,Chokio,38500.0,18.5,92.9,99.0,0.0,0.0,0.3,0.5
11718,MN,Circle Pines,70398.0,4.0,94.0,92.0,1.8,0.4,3.2,2.0
11719,MN,Clara City,54408.0,7.1,88.4,96.9,0.5,0.1,0.1,3.8
11720,MN,Claremont,43250.0,19.8,82.5,93.1,0.2,0.0,0.4,15.0
11721,MN,Clarissa,34750.0,25.1,83.9,98.2,0.4,0.0,0.1,0.7
11722,MN,Clarkfield,41063.0,14.4,88.7,95.6,0.2,0.7,0.1,5.0
11723,MN,Clarks Grove,48750.0,15.2,84.9,93.9,0.6,0.4,0.4,6.8
11724,MN,Clearbrook,29762.0,23.6,90.0,94.6,0.0,3.9,0.0,0.8
11725,MN,Clear Lake,77222.0,8.7,94.1,98.3,0.0,0.4,0.2,0.2
11726,MN,Clearwater,68393.0,7.7,94.6,96.3,1.3,0.5,0.3,3.2
11727,MN,Clements,65536.0,11.9,66.7,92.2,0.0,0.0,5.2,4.6
11728,MN,Cleveland,58438.0,9.5,94.4,98.7,0.0,0.0,0.1,1.5
11729,MN,Climax,40417.0,17.1,93.3,94.4,1.9,0.7,0.0,6.7
11730,MN,Clinton,31429.0,11.5,86.4,99.6,0.0,0.0,0.0,1.3
11731,MN,Clitherall,16071.0,36.7,59.4,98.2,0.9,0.0,0.0,0.0
11732,MN,Clontarf,47500.0,2.4,90.0,99.4,0.0,0.0,0.6,2.4
11733,MN,Cloquet,46064.0,16.6,94.3,84.4,0.4,10.8,0.5,1.3
11734,MN,Coates,68750.0,5.0,91.3,96.3,0.0,0.0,2.5,2.5
11735,MN,Cobden,26250.0,0.0,63.2,91.7,0.0,2.8,0.0,11.1
11736,MN,Cohasset,60597.0,7.3,94.3,94.9,0.1,2.0,0.4,0.6
11737,MN,Cokato,51893.0,14.3,93.7,95.0,0.3,0.5,0.5,4.3
11738,MN,Cold Spring,54274.0,13.3,90.3,94.2,0.2,0.2,0.2,7.1
11739,MN,Coleraine,47283.0,14.5,93.9,95.4,0.4,1.5,0.2,1.4
11740,MN,Cologne,79167.0,6.5,93.0,94.9,0.9,0.0,1.2,3.2
11741,MN,Columbia Heights,47717.0,16.8,86.2,69.7,13.5,1.5,4.8,11.9
11742,MN,Columbus,79223.0,4.5,94.7,93.6,0.7,0.6,3.6,1.6
11743,MN,Comfrey,53611.0,12.0,90.6,97.1,0.3,0.0,0.0,1.6
11744,MN,Comstock,55625.0,11.3,92.1,100.0,0.0,0.0,0.0,0.0
11745,MN,Conger,60625.0,8.5,96.3,97.3,0.0,0.0,0.7,0.0
11746,MN,Cook,37917.0,10.2,91.4,92.0,0.2,4.9,0.0,0.9
11747,MN,Coon Rapids,64203.0,9.0,93.2,86.0,5.5,0.7,3.5,3.2
11748,MN,Corcoran,97778.0,2.9,92.5,92.8,0.4,0.5,3.4,2.8
11749,MN,Cosmos,29423.0,12.6,90.5,97.5,0.2,0.2,0.0,1.7
11750,MN,Cottage Grove,83181.0,4.3,95.3,86.5,3.9,0.5,5.3,4.8
11751,MN,Cottonwood,49934.0,8.1,92.4,95.8,0.3,0.5,0.1,4.7
11752,MN,Courtland,70208.0,3.1,95.6,99.0,0.2,0.0,0.7,0.7
11753,MN,Cromwell,28125.0,22.2,87.2,97.4,0.0,0.4,0.0,0.9
11754,MN,Crookston,50615.0,19.8,88.7,90.2,1.4,1.7,1.6,11.0
11755,MN,Crosby,29906.0,17.5,84.5,96.3,0.4,1.1,0.6,1.3
11756,MN,Crosslake,64012.0,4.4,98.8,98.5,0.3,0.3,0.1,0.2
11757,MN,Crystal,59188.0,10.1,92.2,78.1,10.5,0.7,3.9,6.5
11758,MN,Currie,40536.0,11.0,84.4,100.0,0.0,0.0,0.0,1.7
11759,MN,Cuyuna,31974.0,17.3,88.0,97.6,1.5,0.0,0.3,0.0
11760,MN,Cyrus,41250.0,18.2,90.2,95.8,0.7,0.3,0.0,0.0
11761,MN,Dakota,67500.0,4.8,88.5,99.4,0.0,0.0,0.0,0.0
11762,MN,Dalton,32143.0,17.5,83.1,98.8,0.0,0.0,0.4,0.8
11763,MN,Danube,49904.0,23.1,88.5,97.4,1.2,0.0,0.2,6.7
11764,MN,Danvers,54375.0,12.9,98.8,97.9,0.0,0.0,0.0,1.0
11765,MN,Darfur,40750.0,11.3,70.1,94.4,0.0,0.0,0.0,9.3
11766,MN,Darwin,36375.0,20.2,86.9,96.9,0.3,0.0,0.3,3.4
11767,MN,Dassel,40682.0,10.1,88.5,95.4,0.3,1.0,0.8,2.0
11768,MN,Dawson,38750.0,9.8,91.1,97.4,0.4,0.4,0.0,2.3
11769,MN,Dayton,83681.0,7.0,96.3,93.7,0.5,0.2,2.0,8.8
11770,MN,Deephaven,133947.0,2.2,99.8,97.6,0.4,0.1,0.9,1.1
11771,MN,Deer Creek,30938.0,16.8,86.2,98.4,0.0,0.9,0.0,0.6
11772,MN,Deer River,26875.0,16.8,86.7,83.8,0.1,11.5,0.0,0.3
11773,MN,Deerwood,30250.0,15.1,90.9,94.9,0.9,1.7,0.2,1.5
11774,MN,De Graff,40313.0,23.0,75.6,94.8,4.3,0.0,0.0,0.0
11775,MN,Delano,71635.0,3.3,94.5,96.0,0.4,0.3,1.0,1.4
11776,MN,Delavan,48000.0,12.3,88.1,96.6,0.0,0.0,0.0,1.1
11777,MN,Delhi,25000.0,20.5,73.7,98.6,0.0,0.0,0.0,0.0
11778,MN,Dellwood,163333.0,2.3,98.7,96.7,0.4,0.1,1.7,2.0
11779,MN,Denham,22500.0,16.2,83.3,91.4,0.0,0.0,0.0,0.0
11780,MN,Dennison,58125.0,2.9,92.8,92.5,4.7,0.0,0.0,1.4
11781,MN,Dent,38125.0,15.5,85.7,95.3,0.0,1.0,0.0,1.0
11782,MN,Detroit Lakes,38627.0,18.5,92.2,90.6,0.7,4.4,0.8,1.6
11783,MN,Dexter,44000.0,15.0,90.2,95.9,0.6,0.9,0.3,1.8
11784,MN,Dilworth,49886.0,14.6,93.6,93.3,0.5,2.1,0.8,5.7
11785,MN,Dodge Center,51080.0,16.2,89.4,93.0,0.4,0.4,0.7,9.7
11786,MN,Donnelly,43000.0,8.6,94.6,100.0,0.0,0.0,0.0,0.0
11787,MN,Doran,62500.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
11788,MN,Dover,72321.0,8.6,94.9,95.6,0.0,0.0,0.4,4.2
11789,MN,Dovray,30000.0,7.2,74.6,98.2,0.0,0.0,0.0,1.8
11790,MN,Duluth,45034.0,21.5,93.1,90.4,2.3,2.5,1.5,1.5
11791,MN,Dumont,68214.0,15.6,84.2,99.0,0.0,0.0,0.0,3.0
11792,MN,Dundas,66300.0,7.5,94.3,93.9,0.7,0.3,1.6,4.6
11793,MN,Dundee,42500.0,28.5,84.6,100.0,0.0,0.0,0.0,0.0
11794,MN,Dunnell,36875.0,12.7,83.7,98.2,0.0,1.8,0.0,1.8
11795,MN,Eagan,82265.0,7.0,96.4,81.5,5.6,0.3,7.9,4.5
11796,MN,Eagle Bend,38500.0,16.9,90.1,97.2,0.2,0.2,0.6,1.3
11797,MN,Eagle Lake,73654.0,8.3,95.3,95.5,1.4,0.3,0.8,2.8
11798,MN,East Bethel,87245.0,5.1,95.4,95.9,0.4,0.5,1.6,1.0
11799,MN,East Grand Forks,55590.0,10.6,92.7,91.1,1.3,1.8,0.6,6.5
11800,MN,East Gull Lake,76786.0,7.5,97.5,98.6,0.0,0.2,0.5,1.8
11801,MN,Easton,59063.0,9.6,98.1,97.5,0.0,0.5,0.0,4.0
11802,MN,Ebro,36250.0,36.7,82.5,35.9,0.0,51.6,0.0,6.3
11803,MN,Echo,49583.0,19.7,96.5,91.7,0.0,1.4,1.4,5.8
11804,MN,Eden Prairie,97640.0,5.0,97.1,81.7,5.6,0.2,9.2,3.0
11805,MN,Eden Valley,31433.0,10.8,89.0,96.2,0.4,0.6,0.1,3.2
11806,MN,Edgerton,48125.0,5.3,82.2,95.3,0.3,0.0,0.8,3.6
11807,MN,Edina,88298.0,4.6,97.6,88.1,3.0,0.2,6.1,2.3
11808,MN,Effie,48750.0,19.3,84.3,95.9,0.8,0.0,1.6,0.0
11809,MN,Eitzen,44375.0,10.2,90.2,100.0,0.0,0.0,0.0,0.0
11810,MN,Elba,31667.0,28.1,84.2,98.7,0.0,0.0,0.0,3.3
11811,MN,Elbow Lake,40221.0,7.7,90.7,97.4,0.2,0.3,0.2,1.2
11812,MN,Elgin,64531.0,7.7,93.8,97.9,0.5,0.1,0.5,2.0
11813,MN,Elizabeth,47188.0,21.5,93.8,93.6,2.9,1.7,0.6,0.0
11814,MN,Elko New Market,105042.0,1.1,99.2,92.5,1.6,0.3,3.1,2.3
11815,MN,Elk River,77938.0,7.9,95.2,93.4,1.9,0.4,1.7,3.1
11816,MN,Ellendale,50278.0,10.5,86.0,98.6,0.0,0.3,0.1,2.5
11817,MN,Ellsworth,43558.0,10.4,80.5,97.6,0.4,0.4,0.0,3.0
11818,MN,Elmdale,38750.0,3.6,72.6,100.0,0.0,0.0,0.0,0.9
11819,MN,Elmore,34205.0,18.5,84.4,92.2,2.7,1.7,0.2,13.1
11820,MN,Elrosa,38214.0,10.7,76.0,98.6,0.0,0.0,0.0,0.0
11821,MN,Ely,36059.0,15.0,93.5,95.9,1.0,0.8,0.7,1.1
11822,MN,Elysian,63929.0,10.6,85.8,96.6,0.5,0.0,0.2,0.9
11823,MN,Emily,38173.0,5.2,91.1,97.4,0.2,0.2,0.0,0.9
11824,MN,Emmons,46250.0,14.0,94.3,96.4,0.0,0.3,0.0,4.6
11825,MN,Erhard,39286.0,16.4,84.2,98.0,0.0,2.0,0.0,0.0
11826,MN,Erskine,35268.0,23.3,82.6,94.8,0.4,2.2,0.2,2.0
11827,MN,Esko,76250.0,1.5,98.4,97.1,0.1,0.5,0.7,0.7
11828,MN,Evan,20000.0,37.3,79.5,90.7,0.0,0.0,0.0,8.1
11829,MN,Evansville,36771.0,12.9,91.6,97.9,0.2,0.8,0.5,0.8
11830,MN,Eveleth,38382.0,19.7,92.0,95.0,0.5,1.8,0.3,0.9
11831,MN,Excelsior,46995.0,10.6,97.0,90.4,2.7,0.6,1.5,5.9
11832,MN,Eyota,64214.0,7.1,95.1,98.9,0.2,0.1,0.2,0.7
11833,MN,Fairfax,42552.0,14.5,77.9,92.6,0.0,0.2,0.2,11.3
11834,MN,Fairhaven,54375.0,6.8,93.6,99.2,0.0,0.0,0.0,0.8
11835,MN,Fairmont,47428.0,12.7,85.6,95.6,0.5,0.3,0.7,5.3
